ID,Departure City,Arrival City,Departure Coordinates,Arrival Coordinates,Train CO2,Train Energy Resource Consumption,Train Products,Train Duration,Car CO2,Car Energy Resource Consumption,Car Products,Car Duration,Flight CO2,Flight Energy Resource Consumption,Flight Products,Flight Duration
Bologna to Istanbul,Bologna,Istanbul,"[44.506393, 11.341942]","[41.014722, 28.976665]",126.0,77.9,"NJ 40294, EC   143, 79, 1095, 463, 465, 493",53:49,185.8,82.6,Car,14:39,278.4,116.9,"Train, Aircraft, Train",06:32
Bologna to London,Bologna,London,"[44.506393, 11.341942]","[51.530888, -0.122918]",33.4,39.7,"INI  752, EC    32, TGV 9268, Transfer, ES  9051",15:24,144.4,64.2,Car,11:23,268.9,113.0,"Car, Aircraft, Car",06:41
Bologna to Graz,Bologna,Graz,"[44.506393, 11.341942]","[47.07222, 15.416392]",20.1,13.2,"FR  9400, RJ   132, Walk, ICB  966",08:14,59.9,26.6,Car,05:55,101.7,44.0,"Train, Aircraft, Train",04:05
Bologna to Kyiv,Bologna,Kyiv,"[44.506393, 11.341942]","[50.434357, 30.513973]",107.8,66.2,"FR  9400, RJ   132, EC   100, IC  1023, IC   706",34:56,197.5,87.8,Car,15:34,221.7,93.7,"Train, Aircraft, Train",07:24
Bologna to Hamburg,Bologna,Hamburg,"[44.506393, 11.341942]","[53.557218, 9.997497]",37.4,24.2,"FR  9300, Walk, RE 25512, EC   178, ICE   70",14:25,126.3,56.1,Car,09:58,229.1,96.3,"Train, Aircraft, Train",06:09
Bologna to Barcelona,Bologna,Barcelona,"[44.506393, 11.341942]","[41.38444, 2.185278]",32.1,35.5,"FR  9514, IC   641, TER86072, TER17496, AVI 9730",23:02,107.9,47.9,Car,09:25,138.7,58.4,"Train, Aircraft, Train",03:02
Bologna to Milan,Bologna,Milan,"[44.506393, 11.341942]","[45.486388, 9.204163]",9.1,5.4,FR  9300,01:03,28.3,12.6,Car,02:48,117.3,49.6,"Train, Aircraft, Train",02:52
Bologna to Ljubljana,Bologna,Ljubljana,"[44.506393, 11.341942]","[46.058057, 14.51028]",18.1,11.1,"FR  9400, FR  9707, EC   135",07:39,42.5,18.9,Car,04:12,215.9,90.9,"Train, Aircraft, Train",05:13
Bologna to Zurich,Bologna,Zurich,"[44.506393, 11.341942]","[47.37806, 8.540274]",12.2,10.9,"FR  9300, Walk, RE 25512, EC   178, 2422",06:04,54.3,24.1,Car,05:22,219.8,92.3,"Car, Aircraft, Car",05:30
Bologna to Bern,Bologna,Bern,"[44.506393, 11.341942]","[46.948888, 7.439167]",16.6,12.0,"INI  752, EC    32, IC   968",06:48,57.2,25.4,Car,05:39,124.8,54.0,"Train, Aircraft, Train",04:21
Bologna to Lisbon,Bologna,Lisbon,"[44.506393, 11.341942]","[38.767779, -9.098054]",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Bologna to Amsterdam,Bologna,Amsterdam,"[44.506393, 11.341942]","[52.378607, 4.900559]",37.8,24.2,"FR  9300, Walk, RE 25512, EC   178, ICE  104",14:08,130.1,57.8,Car,11:21,165.5,69.5,"Car, Aircraft, Car",03:53
Bologna to Warszawa,Bologna,Warszawa,"[44.506393, 11.341942]","[52.228855, 21.003215]",75.6,36.8,"NJ 40294, RJ    72, EC   130, Walk",20:12,139.4,62.0,Car,11:00,105.9,44.5,"Car, Aircraft, Car",03:28
Bologna to Riga,Bologna,Riga,"[44.506393, 11.341942]","[56.946943, 24.120279]",157.3,79.9,"FR  9400, RJ   132, EC   100, TLK61190, IC   144, 200",49:42,205.6,91.4,Car,16:13,284.7,119.7,"Train, Aircraft, Train",07:08
Bologna to Napoli,Bologna,Napoli,"[44.506393, 11.341942]","[40.839163, 14.25139]",24.6,14.6,FR  9601,03:11,66.3,29.5,Car,06:33,113.3,47.7,"Train, Aircraft, Train",02:31
Bologna to Oslo,Bologna,Oslo,"[44.506393, 11.341942]","[59.910282, 10.755279]",71.3,50.7,"ECB   88, Walk, ICE  584, EN   346, RE  1010, IC   386",30:00,214.3,95.2,Car,16:54,225.7,95.3,"Train, Aircraft, Train",07:34
Bologna to Bratislava,Bologna,Bratislava,"[44.506393, 11.341942]","[48.158333, 17.105834]",24.4,17.5,"NJ 40294, RE  2510",11:05,78.5,34.9,Car,06:51,126.5,53.3,"Car, Aircraft, Car",03:52
Bologna to Luxembourg,Bologna,Luxembourg,"[44.506393, 11.341942]","[49.599996, 6.134167]",15.2,22.5,"FR  9300, Walk, RE 25512, EC   178, TER96228, TER30312, TGV 2833",12:01,90.2,40.1,Car,07:52,230.4,96.8,"Train, Aircraft, Train",05:35
Bologna to Kishinev,Bologna,Kishinev,"[44.506393, 11.341942]","[47.017476, 28.858169]",112.5,73.9,"FR  9400, RJ   132, NT   347, Transfer, 402",47:43,173.1,76.9,Car,13:39,270.5,113.7,"Train, Aircraft, Train",06:34
Bologna to Frankfurt,Bologna,Frankfurt,"[44.506393, 11.341942]","[50.107221, 8.663893]",21.9,16.8,"FR  9300, Walk, RE 25512, EC   178, ICE   70",10:01,85.5,38.0,Car,07:28,120.7,50.7,"Car, Aircraft, Car",03:11
Bologna to Geneva,Bologna,Geneva,"[44.506393, 11.341942]","[46.210281, 6.1425]",16.7,13.6,"INI  752, EC    32",07:15,63.0,28.0,Car,06:14,222.6,93.5,"Car, Aircraft, Car",05:36
Bologna to Krakow,Bologna,Krakow,"[44.506393, 11.341942]","[50.068334, 19.947504]",50.2,28.5,"NJ 40294, RJ    72, EC   130",17:07,117.1,52.0,Car,10:13,148.7,62.4,"Train, Aircraft, Train",03:04
Bologna to Leeds,Bologna,Leeds,"[44.506393, 11.341942]","[53.792223, -1.547502]",49.4,48.4,"INI  752, EC    32, TGV 9268, Transfer, ES  9051, Transfer, ---",18:51,173.9,77.3,Car,13:43,258.1,108.5,"Train, Aircraft, Train",06:41
Bologna to Liverpool,Bologna,Liverpool,"[44.506393, 11.341942]","[53.404447, -2.976391]",50.3,48.9,"INI  752, EC    32, TGV 9268, Transfer, ES  9051, Transfer, ---",18:58,179.4,79.7,Car,14:09,267.1,112.2,"Train, Aircraft, Train",06:40
Bologna to Manchester,Bologna,Manchester,"[44.506393, 11.341942]","[53.358611, -2.267502]",49.6,48.5,"INI  752, EC    32, TGV 9268, Transfer, ES  9051, Transfer, ---, ---",19:37,174.4,77.5,Car,13:45,225.4,94.6,"Car, Aircraft",06:38
Bologna to Marseille,Bologna,Marseille,"[44.506393, 11.341942]","[43.302774, 5.380278]",23.0,19.7,"INI  754, RV  3015, RV  3364, TER86036, TER17484",10:33,69.8,31.0,Car,06:53,249.7,105.4,"Train, Aircraft, Train",06:00
Bologna to Nice,Bologna,Nice,"[44.506393, 11.341942]","[43.704448, 7.261945]",21.6,13.5,"INI  754, RV  3015, RV  3364, TER86036",07:36,47.5,21.1,Car,04:42,237.4,99.7,"Car, Aircraft, Car",05:32
Bologna to Nottingham,Bologna,Nottingham,"[44.506393, 11.341942]","[52.945278, -1.144165]",43.9,45.4,"INI  752, EC    32, TGV 9268, Transfer, ES  9051, Transfer, ---",18:01,163.6,72.7,Car,12:54,254.3,106.9,"Train, Aircraft, Train",06:36
Bologna to Palermo,Bologna,Palermo,"[44.506393, 11.341942]","[38.109166, 13.36722]",56.3,33.4,"FR  9601, FA  8863, IC   723",12:25,95.6,42.5,Car,08:21,135.9,57.2,"Car, Aircraft, Car",03:18
Bologna to Kosice,Bologna,Kosice,"[44.506393, 11.341942]","[48.721669, 21.267498]",35.5,31.4,"NJ 40294, RE  2510, IC   523",17:06,116.4,51.7,Car,10:10,248.6,104.5,"Train, Aircraft, Train",06:07
Bologna to Rotterdam,Bologna,Rotterdam,"[44.506393, 11.341942]","[51.925002, 4.469446]",26.5,37.1,"INI  752, EC    32, TGV 9268, Transfer, EUR 9369",14:56,126.6,56.3,Car,11:03,255.3,107.2,"Train, Aircraft, Train",06:00
Bologna to Seville,Bologna,Seville,"[44.506393, 11.341942]","[37.391944, -5.975274]",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Bologna to Sheffield,Bologna,Sheffield,"[44.506393, 11.341942]","[53.375834, -1.461943]",47.3,47.3,"INI  752, EC    32, TGV 9268, Transfer, ES  9051, Transfer, ---",18:37,169.5,75.3,Car,13:22,256.8,108.3,"Train, Aircraft, Train",07:17
Bologna to Valencia,Bologna,Valencia,"[44.506393, 11.341942]","[39.465, -0.377502]",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Bologna to Venice,Bologna,Venice,"[44.506393, 11.341942]","[45.437775, 12.317775]",7.2,4.3,RV  3960,01:57,18.2,8.1,Car,01:48,N/A,N/A,N/A,N/A
Bologna to Verona,Bologna,Verona,"[44.506393, 11.341942]","[45.428336, 10.98222]",5.5,3.3,RV  3458,01:25,15.0,6.6,Car,01:29,N/A,N/A,N/A,N/A
Bologna to Vilnius,Bologna,Vilnius,"[44.506393, 11.341942]","[54.669723, 25.284723]",132.4,61.7,"FR  9400, RJ   132, EC   100, TLK61190, IC   144",32:33,188.5,83.8,Car,14:52,201.4,84.6,"Car, Aircraft, Car",06:50
Bologna to Wrocław,Bologna,Wrocław,"[44.506393, 11.341942]","[51.098057, 17.036392]",52.3,29.3,"NJ 40294, RJ    72, RE  5010, RE  7167, RE  6284",16:53,110.7,49.2,Car,09:40,217.3,91.2,"Train, Aircraft, Train",06:27
Bologna to Zaragoza,Bologna,Zaragoza,"[44.506393, 11.341942]","[41.643886, -0.89111]",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Bologna to Gothenburg,Bologna,Gothenburg,"[44.506393, 11.341942]","[57.708886, 11.973335]",70.7,44.4,"ECB   88, Walk, ICE  584, EN   346, RE  1010",25:35,183.7,81.6,Car,14:29,273.4,115.3,"Train, Aircraft, Train",06:55
Bologna to Antwerp,Bologna,Antwerp,"[44.506393, 11.341942]","[51.21694, 4.420832]",23.9,35.5,"INI  752, EC    32, TGV 9268, Transfer, EUR 9369",14:21,118.5,52.6,Car,10:21,150.8,63.5,"Car, Aircraft, Car",04:00
Bologna to Bilbao,Bologna,Bilbao,"[44.506393, 11.341942]","[43.26056, -2.928056]",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Bologna to Bordeaux,Bologna,Bordeaux,"[44.506393, 11.341942]","[44.825834, -0.556387]",24.2,45.3,"INI  752, EC    32, TGV 9268, Transfer, TGV12267",14:08,123.0,54.7,Car,10:44,236.2,99.5,"Car, Aircraft, Car",07:53
Bologna to Bristol,Bologna,Bristol,"[44.506393, 11.341942]","[51.446668, -2.580003]",43.9,45.4,"INI  752, EC    32, TGV 9268, Transfer, ES  9051, Transfer, ---",19:30,161.2,71.6,Car,12:42,248.4,104.4,"Train, Aircraft, Train",06:42
Bologna to Cardiff,Bologna,Cardiff,"[44.506393, 11.341942]","[51.472782, -3.176392]",45.6,46.3,"INI  752, EC    32, TGV 9268, Transfer, ES  9051, Transfer, ---",19:30,165.8,73.7,Car,13:04,249.6,105.1,"Train, Aircraft, Train",07:02
Bologna to Cologne,Bologna,Cologne,"[44.506393, 11.341942]","[50.941393, 6.967224]",28.2,19.8,"FR  9300, Walk, RE 25512, EC   178, ICE   70, ICE  914",10:57,102.8,45.7,Car,08:59,142.6,59.9,"Car, Aircraft, Car",03:09
Bologna to Dortmund,Bologna,Dortmund,"[44.506393, 11.341942]","[51.517782, 7.459168]",31.3,21.3,"FR  9300, Walk, RE 25512, EC   178, ICE   70, ICE  914",12:12,108.6,48.3,Car,09:29,214.9,90.3,"Car, Aircraft, Car",06:15
Bologna to Duesseldorf,Bologna,Duesseldorf,"[44.506393, 11.341942]","[51.219996, 6.794443]",29.2,20.2,"FR  9300, Walk, RE 25512, EC   178, ICE   70, ICE  914",11:21,107.1,47.6,Car,09:21,206.4,86.7,"Car, Aircraft, Car",05:21
Bologna to Basel,Bologna,Basel,"[44.506393, 11.341942]","[47.547498, 7.58944]",12.2,12.1,"FR  9300, Walk, RE 25512, EC   178",07:05,62.6,27.8,Car,06:11,229.4,96.6,"Car, Aircraft, Car",06:54
Bologna to Lausanne,Bologna,Lausanne,"[44.506393, 11.341942]","[46.516669, 6.629167]",16.6,12.6,"INI  752, EC    32",06:36,60.5,26.9,Car,05:58,229.6,96.6,"Car, Aircraft, Car",06:38
Bologna to Malaga,Bologna,Malaga,"[44.506393, 11.341942]","[36.711946, -4.431943]",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Bologna to Maribor,Bologna,Maribor,"[44.506393, 11.341942]","[46.561948, 15.657501]",22.9,14.6,"INI  774, RV  3431, RE  1825, 36",10:04,57.2,25.4,Car,05:39,99.6,42.6,"Train, Aircraft, Train",03:20
Bologna to Pisa,Bologna,Pisa,"[44.506393, 11.341942]","[43.708052, 10.398056]",7.8,4.6,"FR  9505, RV  4013",02:01,16.4,7.3,Car,01:37,N/A,N/A,N/A,N/A
Bologna to Edinburgh,Bologna,Edinburgh,"[44.506393, 11.341942]","[55.949724, -3.186667]",72.1,60.8,"INI  752, EC    32, TGV 9268, Transfer, ES  9051, Transfer, ---",20:42,204.2,90.7,Car,16:06,283.9,119.3,"Train, Aircraft, Train",07:00
Bologna to Cluj-Napoca,Bologna,Cluj-Napoca,"[44.506393, 11.341942]","[46.784997, 23.587218]",59.6,43.7,"NJ 40294, EC   143, IC   407, 1837",28:59,128.7,57.2,Car,11:14,165.6,69.6,"Car, Aircraft, Car",03:25
Bologna to Split,Bologna,Split,"[44.506393, 11.341942]","[43.504725, 16.443059]",36.7,23.8,"EN   294, EN 40237, IC   523",22:08,59.5,26.4,Car,05:53,216.3,90.9,"Train, Aircraft, Train",05:16
Bologna to Eindhoven,Bologna,Eindhoven,"[44.506393, 11.341942]","[51.442218, 5.480004]",35.1,23.0,"FR  9300, Walk, RE 25512, EC   178, ICE  104, RE 20090, IC  3580",13:50,115.8,51.5,Car,10:06,219.1,92.4,"Car, Aircraft, Car",07:12
Bordeaux to Vienna,Bordeaux,Vienna,"[44.825834, -0.556387]","[48.206947, 16.34167]",32.4,47.8,"TGV 8404, Transfer, ICE 9573, ICE  517, Walk, RE 79033, 929",13:29,168.0,74.6,Car,13:15,269.0,113.0,"Car, Aircraft, Car",06:55
Bordeaux to Torino,Bordeaux,Torino,"[44.825834, -0.556387]","[45.060282, 7.677498]",16.6,43.7,"TGV12250, Transfer, TGV 9213, IC  1481, RE 25533, Walk, FR  9808",12:52,84.7,37.6,Car,07:23,112.4,54.2,"Train, Aircraft, Train",05:11
Bordeaux to Porto,Bordeaux,Porto,"[44.825834, -0.556387]","[41.149722, -8.585552]",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Bordeaux to Brussels,Bordeaux,Brussels,"[44.825834, -0.556387]","[50.896393, 4.481941]",7.8,26.1,"TGV 8430, Transfer, EUR 9321, IC  1909",05:45,101.0,44.8,Car,08:49,142.7,60.0,"Car, Aircraft",03:06
Bordeaux to Sofia,Bordeaux,Sofia,"[44.825834, -0.556387]","[42.71194, 23.320832]",104.0,92.0,"TGV 8418, Transfer, TGV 2465, TER87461, IC 60470, ICE  619, RJX   61, 79, 1091, RE  7623",47:11,240.7,106.9,Car,18:59,256.5,108.0,"Train, Aircraft, Train",07:23
Bordeaux to Brno,Bordeaux,Brno,"[44.825834, -0.556387]","[49.189171, 16.609719]",35.2,47.3,"TGV 8430, Transfer, TGV 9551, ICE   29, RJ   374",16:57,173.3,77.0,Car,13:40,282.9,119.2,"Car, Aircraft, Car",08:10
Bordeaux to Zagreb,Bordeaux,Zagreb,"[44.825834, -0.556387]","[45.804445, 15.978892]",35.6,48.0,"TGV 8418, Transfer, TGV 2465, TER87461, RE 17034, ICE 1061, RJ   111, 211",23:55,162.0,72.0,Car,12:46,213.5,90.0,"Train, Aircraft, Train",06:51
Bordeaux to Praha,Bordeaux,Praha,"[44.825834, -0.556387]","[50.084712, 14.434923]",40.4,47.3,"TGV 8430, Transfer, TGV 9551, ICE  627, RE  3413, RE  5291, IC   565",15:34,158.4,70.4,Car,12:29,261.9,110.0,"Car, Aircraft, Car",06:46
Bordeaux to Copenhagen,Bordeaux,Copenhagen,"[44.825834, -0.556387]","[55.673054, 12.565553]",51.3,49.6,"TGV 8530, Transfer, EUR 9341, ICE   17, EC     8, EN   346, IC  1488",18:14,190.1,84.5,Car,14:59,279.9,117.6,"Car, Aircraft, Car",06:55
Bordeaux to Toulouse,Bordeaux,Toulouse,"[44.825834, -0.556387]","[43.611113, 1.45361]",1.7,7.3,IC  4655,02:16,29.5,13.1,Car,02:55,N/A,N/A,N/A,N/A
Bordeaux to Munich,Bordeaux,Munich,"[44.825834, -0.556387]","[48.136948, 11.575275]",18.9,37.5,"TGV12250, Transfer, TGV 9401, ICE  276, ICE  569",10:03,130.3,57.9,Car,11:23,238.9,100.5,"Car, Aircraft, Car",06:40
Bordeaux to Helsinki,Bordeaux,Helsinki,"[44.825834, -0.556387]","[60.172218, 24.941111]",240.5,156.7,"TGV 8530, Transfer, EUR 9341, ICE   17, EC     8, EN   346, Transfer, ShiVikLi, 77948, IC   948",47:37,300.0,133.3,Car,23:39,287.2,121.2,"Train, Aircraft, Train",07:57
Bordeaux to Osijek,Bordeaux,Osijek,"[44.825834, -0.556387]","[45.552774, 18.683333]",50.7,65.3,"TGV12258, Transfer, TGV 9579, ICE  693, EN 50237, IC   812, RE  8124, RE  6211",25:10,188.4,83.7,Car,14:51,320.2,134.5,"Car, Aircraft",07:16
Bordeaux to Paris,Bordeaux,Paris,"[44.825834, -0.556387]","[48.858395, 2.294254]",3.9,16.6,TGV 8480,02:49,65.6,29.2,Car,05:44,121.2,51.0,"Car, Aircraft, Car",03:02
Bordeaux to Nantes,Bordeaux,Nantes,"[44.825834, -0.556387]","[47.217504, -1.541947]",2.4,10.3,"TER64816, TER59802",12:09,38.9,17.3,Car,03:51,101.9,43.3,"Train, Aircraft, Train",02:17
Bordeaux to Lyon,Bordeaux,Lyon,"[44.825834, -0.556387]","[45.702291, 4.863775]",5.3,22.7,"TGV 8501, IC  4657, TGV 2204",07:30,61.1,27.2,Car,06:02,110.8,47.3,"Train, Aircraft, Train",02:51
Bordeaux to Berlin,Bordeaux,Berlin,"[44.825834, -0.556387]","[52.520555, 13.386943]",31.0,39.4,"TGV 8478, Transfer, EUR 9423, ICE  951",11:30,166.6,74.0,Car,13:08,254.1,107.1,"Train, Aircraft, Train",06:29
Bordeaux to Stockholm,Bordeaux,Stockholm,"[44.825834, -0.556387]","[59.33001, 18.05763]",54.5,66.4,"TGV 8530, Transfer, EUR 9341, ICE   17, EC     8, EN   346",24:11,255.1,113.4,Car,20:07,259.2,109.3,"Train, Aircraft, Train",07:22
Bordeaux to Budapest,Bordeaux,Budapest,"[44.825834, -0.556387]","[47.499999, 18.949998]",39.8,52.7,"TGV 8430, Transfer, TGV 9551, ICE  595, RJX   69, EC 40347",16:23,191.7,85.2,Car,15:07,283.3,119.6,"Train, Aircraft, Train",06:40
Bordeaux to Bucuresti,Bordeaux,Bucuresti,"[44.825834, -0.556387]","[44.43528, 26.102778]",90.1,85.0,"TGV 8430, Transfer, TGV 9551, ICE  595, RJX   69, NT   347",32:27,262.4,116.6,Car,20:41,263.1,110.9,"Train, Aircraft, Train",07:27
Bordeaux to Rome,Bordeaux,Rome,"[44.825834, -0.556387]","[41.900555, 12.501388]",35.7,55.0,"TGV12250, Transfer, TGV 9213, IC  1481, RE 25533, FR  9681",14:39,137.8,61.2,Car,10:52,108.2,45.5,"Car, Aircraft, Car",03:52
Bordeaux to Madrid City,Bordeaux,Madrid City,"[44.825834, -0.556387]","[40.406386, -3.690836]",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Bordeaux to Istanbul,Bordeaux,Istanbul,"[44.825834, -0.556387]","[41.014722, 28.976665]",139.6,109.6,"TGV 8418, Transfer, TGV 2465, TER87461, IC 60470, ICE  619, RJX   61, 79, 1095, 463, 465, 493",60:26,303.4,134.8,Car,23:55,284.8,119.9,"Train, Aircraft, Train",07:40
Bordeaux to London,Bordeaux,London,"[44.825834, -0.556387]","[51.530888, -0.122918]",13.4,30.3,"TGV 5260, Transfer, ES  9125",06:59,97.5,43.3,Car,08:31,130.7,55.5,"Train, Aircraft, Train",03:35
Bordeaux to Graz,Bordeaux,Graz,"[44.825834, -0.556387]","[47.07222, 15.416392]",30.4,44.3,"TGV 8430, Transfer, TGV 9551, ICE  917, EC   219",16:35,157.3,69.9,Car,12:24,280.9,118.0,"Car, Aircraft, Car",06:51
Bordeaux to Kyiv,Bordeaux,Kyiv,"[44.825834, -0.556387]","[50.434357, 30.513973]",126.7,97.5,"TGV 8430, Transfer, TGV 9551, ICE 1651, EC   179, IC  1023, IC   706",37:18,299.1,132.9,Car,23:35,298.3,126.2,"Train, Aircraft, Train",08:05
Bordeaux to Hamburg,Bordeaux,Hamburg,"[44.825834, -0.556387]","[53.557218, 9.997497]",23.7,35.9,"TGV 8404, Transfer, EUR 9329, ICE  315, ICE  108",11:15,154.3,68.6,Car,12:11,280.5,118.1,"Train, Aircraft, Train",06:28
Bordeaux to Barcelona,Bordeaux,Barcelona,"[44.825834, -0.556387]","[41.38444, 2.185278]",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Bordeaux to Milan,Bordeaux,Milan,"[44.825834, -0.556387]","[45.486388, 9.204163]",10.8,41.2,"TGV 8550, Transfer, TGV 9203, IC   671, RE 25525",19:27,100.3,44.6,Car,08:45,219.1,92.6,"Train, Aircraft, Train",06:14
Bordeaux to Ljubljana,Bordeaux,Ljubljana,"[44.825834, -0.556387]","[46.058057, 14.51028]",31.8,45.0,"TGV 8430, Transfer, TGV 9551, ICE  917, EC   219, RJ   698, 319",16:59,147.8,65.7,Car,11:39,178.3,76.8,"Train, Aircraft, Train",05:58
Bordeaux to Zurich,Bordeaux,Zurich,"[44.825834, -0.556387]","[47.37806, 8.540274]",8.1,35.7,"TGV 8500, Transfer, TGV 9211",07:14,98.9,43.9,Car,08:38,233.0,97.9,"Car, Aircraft, Car",05:50
Bordeaux to Bern,Bordeaux,Bern,"[44.825834, -0.556387]","[46.948888, 7.439167]",8.1,35.8,"TGV 8500, Transfer, TGV 9211, EC     7",07:44,86.6,38.4,Car,07:33,136.8,57.9,"Car, Aircraft, Car",04:33
Bordeaux to Lisbon,Bordeaux,Lisbon,"[44.825834, -0.556387]","[38.767779, -9.098054]",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Bordeaux to Amsterdam,Bordeaux,Amsterdam,"[44.825834, -0.556387]","[52.378607, 4.900559]",13.5,29.6,"TGV 8430, Transfer, EUR 9321",07:05,121.6,54.1,Car,10:37,156.4,65.8,"Car, Aircraft, Car",03:39
Bordeaux to Warszawa,Bordeaux,Warszawa,"[44.825834, -0.556387]","[52.228855, 21.003215]",84.6,57.8,"TGV 8508, Transfer, EUR 9459, ICE  657, RE 73752, EC    41, Walk",22:28,222.5,98.9,Car,17:33,301.4,126.6,"Car, Aircraft, Car",07:13
Bordeaux to Riga,Bordeaux,Riga,"[44.825834, -0.556387]","[56.946943, 24.120279]",165.5,100.5,"TGV 8550, Transfer, EUR 9411, ICE  859, EC    55, IC 81170, IC   144, 200",60:53,271.8,120.8,Car,21:26,268.9,113.3,"Train, Aircraft, Train",07:32
Bordeaux to Napoli,Bordeaux,Napoli,"[44.825834, -0.556387]","[40.839163, 14.25139]",44.6,61.3,"TGV 8550, Transfer, TGV 9203, IC   671, RE 25525, Transfer, FR  9647, FR  9551",24:06,160.2,71.2,Car,12:38,204.2,86.1,"Train, Aircraft, Train",06:25
Bordeaux to Oslo,Bordeaux,Oslo,"[44.825834, -0.556387]","[59.910282, 10.755279]",54.2,64.3,"TGV 8530, Transfer, EUR 9341, ICE   17, EC     8, EN   346, RE  1010, IC   386",27:59,230.0,102.2,Car,18:08,307.0,129.2,"Car, Aircraft, Car",08:58
Bordeaux to Bratislava,Bordeaux,Bratislava,"[44.825834, -0.556387]","[48.158333, 17.105834]",32.1,46.1,"TGV 8430, Transfer, TGV 9551, ICE  917, EC   219, RJX  167",15:47,174.9,77.7,Car,13:47,272.2,114.5,"Car, Aircraft, Car",07:24
Bordeaux to Luxembourg,Bordeaux,Luxembourg,"[44.825834, -0.556387]","[49.599996, 6.134167]",7.6,30.1,"TGV 8500, Transfer, TGV 2815",05:40,95.8,42.6,Car,08:22,215.7,90.9,"Train, Aircraft, Train",05:48
Bordeaux to Kishinev,Bordeaux,Kishinev,"[44.825834, -0.556387]","[47.017476, 28.858169]",118.5,100.9,"TGV 8454, Transfer, TGV 9561, ICE  565, RJX   69, NT   347, Transfer, 402",58:33,284.5,126.4,Car,22:26,293.2,123.6,"Train, Aircraft, Train",07:46
Bordeaux to Frankfurt,Bordeaux,Frankfurt,"[44.825834, -0.556387]","[50.107221, 8.663893]",13.1,33.7,"TGV 8430, Transfer, TGV 9551",07:20,118.5,52.7,Car,10:21,153.3,64.4,"Car, Aircraft, Car",03:32
Bordeaux to Geneva,Bordeaux,Geneva,"[44.825834, -0.556387]","[46.210281, 6.1425]",8.3,35.6,"TGV 8550, Transfer, TGV 9761",12:39,71.1,31.6,Car,06:13,119.4,50.2,"Car, Aircraft, Car",02:51
Bordeaux to Krakow,Bordeaux,Krakow,"[44.825834, -0.556387]","[50.068334, 19.947504]",67.7,60.0,"TGV 8430, Transfer, TGV 9551, ICE 1651, EC   179, IC  1023",23:04,205.4,91.3,Car,16:11,295.9,124.5,"Train, Aircraft, Train",07:05
Bordeaux to Leeds,Bordeaux,Leeds,"[44.825834, -0.556387]","[53.792223, -1.547502]",30.0,39.4,"TGV 5260, Transfer, ES  9125, Transfer, ---",10:18,125.0,55.6,Car,09:51,245.2,103.3,"Train, Aircraft, Train",06:17
Bordeaux to Liverpool,Bordeaux,Liverpool,"[44.825834, -0.556387]","[53.404447, -2.976391]",30.8,39.8,"TGV 5260, Transfer, ES  9125, Transfer, ---, ---",11:00,126.8,56.4,Car,11:04,228.8,96.4,"Train, Aircraft, Train",05:49
Bordeaux to Manchester,Bordeaux,Manchester,"[44.825834, -0.556387]","[53.358611, -2.267502]",33.4,38.4,"TGV 8480, Transfer, ES  9019, Transfer, ---, ---",10:07,125.1,55.6,Car,10:55,159.5,67.0,"Car, Aircraft",03:29
Bordeaux to Marseille,Bordeaux,Marseille,"[44.825834, -0.556387]","[43.302774, 5.380278]",4.5,19.2,"TGV 8501, IC  4657",06:16,65.8,29.3,Car,05:45,118.2,50.4,"Train, Aircraft, Train",02:48
Bordeaux to Nice,Bordeaux,Nice,"[44.825834, -0.556387]","[43.704448, 7.261945]",5.9,25.3,"TGV 8501, IC  4657, TER17485",09:16,83.0,36.9,Car,07:15,121.0,50.9,"Car, Aircraft, Car",02:53
Bordeaux to Nottingham,Bordeaux,Nottingham,"[44.825834, -0.556387]","[52.945278, -1.144165]",24.2,36.2,"TGV 5260, Transfer, ES  9125, Transfer, ---",09:52,118.2,52.5,Car,10:19,234.6,98.9,"Train, Aircraft, Train",05:51
Bordeaux to Palermo,Bordeaux,Palermo,"[44.825834, -0.556387]","[38.109166, 13.36722]",85.0,83.7,"TGV 8418, Transfer, TGV 9789, EC    35, FR  9623, Shi  V13, Walk, RE 12919, RE 12851",37:22,172.2,76.5,Car,13:35,207.8,87.4,"Car, Aircraft, Car",07:03
